"","X67_S53","X68_S54"
"Zfp703",8.04987435531299,5.88198866743802
"Slc35g2",0,0
"Clasp2",14.6874900517991,23.2765876326821
"Pak6",14.922866494937,9.20003355676203
"Smim19",14.7816406290543,16.2885840021361
"Heph",0,0
"Rhox2a",0,0
"Cd209b",0,0
"Prame",0,0
"Mgam",0,0
"Sh3d19",1.4593339474544,2.81531081518401
"Dab2",0.659054040785859,0
"Arhgap44",0.0941505772551227,0
"Ppp1r32",0,0
"Tead3",0.0470752886275614,0
"Ctps2",82.4759056754875,106.428803495438
"Gps1",98.8581061178789,88.3303768263983
"Cdh16",0,0
"Shmt2",325.808072591352,255.590003292777
"Ncor1",202.188364655376,206.221517212229
"Dhrs3",0.376602309020491,1.75956925949001
"Rs1",0,0
"Rps7",275.296287893979,239.954973587023
"Klk5",0,0
"Gm4719",0,0
"D030068K23Rik",0,0
"Gm21828",0,0
"Gm15880",0.188301154510245,0.703827703796002
"4930547E08Rik",0,0
"Mpig6b",0,0
"Lgi1",0,0
"Cep131",3.43649606981198,6.28417592675002
"Masp1",0,0
"Ascl1",0,0
"Mas1",0,0
"Mapkapk2",328.538439331751,322.906095820123
"Ppp2r5c",192.161328177706,214.566902842953
"Mir450b",0,0
"Gm3448",0,0
"Tbc1d21",0,0
"Olfr125",0,0
"Olfr113",0,0
"Olfr122",0,0
"Commd4",119.430007248123,100.898728679898
"Them5",0,0
"Utp23",32.0111962667417,25.3377973366561
"Ppcs",23.6317948910358,21.4667449657781
"Mrpl19",64.0223925334835,61.8362911192202
"Hormad1",0,0
"Tctn2",0.659054040785859,1.86011607431801
"Tppp3",0.659054040785859,0.402187259312001
"Ooep",0,0
"U2surp",119.147555516358,122.717387497574
"Foxi1",0,0
"Plekhj1",118.629727341455,118.544694682212
"Mir344-2",0,0
"Mir465b-2",0,0
"Mir465b-1",0,0
"Cux1",110.297401254376,126.839806905522
"Gm45927",0,0
"Mpv17",41.0967269718611,37.4034151160161
"Ankrd23",1.08273163843391,0.553007481554002
"Hsf3",0,0
"Radil",0,0
"Gm10653",0.141225865882684,0.150820222242001
"Tubb2a-ps2",0,0
"Nanog",0,0
"Nit1",22.5490632526019,21.3159247435361
"Rnf25",25.8914087451588,22.0197524473321
"Tmem33",87.0892839609885,78.0746017139423
"Slc6a18",0,0
"Cd300lg",0,0.0502734074140002
"Osgin1",74.1906548770367,64.8024221566462
"1110017D15Rik",0.0941505772551227,0
"Krtap21-1",0,0
"Olfr1215",0,0
"Snora65",0.32952702039293,0.100546814828
"Olfr282",0,0
"Olfr92",0,0
"Olfr1241",0,0
"Olfr1231",0,0
"Olfr693",0,0
"Olfr694",0,0
"Nfix",1.50640923608196,4.12241940794801
"Evi2b",0,0
"Stk35",4.94290530589394,5.42952800071202
"Pex26",0.847355195296105,3.11695125966801
"Stard7",113.49852088105,123.521762016198
"Stat5b",163.869079712541,179.023603801255
"Ubac1",68.0237920668262,68.5226543052822
"Stat5a",66.6586086966269,77.2199537879043
"Eva1c",0,0.0502734074140002
"Dab1",0,0
"Gpx6",0,0
"Clba1",8.37940137570592,4.82624711174402
"Ifi27l2b",0,0
"Mical3",1.08273163843391,1.00546814828
"Gm10516",0.0470752886275614,0.150820222242001
"Cilk1",5.13120646040419,7.08855044537402
"Slc38a10",241.637456525273,272.682961813537
"Zfp451",16.4292757310189,19.2044416321481
"Bloc1s4",56.2078946213083,54.6471938590182
"Abhd17c",31.446292803211,28.8066624482221
"Acad10",3.5306466470671,4.67542688950202
"Snx10",33.1410031938032,34.7389245230741
"Sh2d4a",0,0
"Metrn",82.7112821186253,71.5390587501222
"Rab43",33.8000572345891,31.2197860040941
"Abcb8",62.139380988381,64.2996880825062
"D14Ertd670e",0,0
"Optn",18.8771907396521,23.6787748919941
"Sidt2",245.780081924498,293.747519520003
"Pum1",48.6758484408985,52.3346171179742
"Oxr1",29.3749801035983,45.6482539319122
"Gm11545",0,0
"Cyp3a59",0,0
"Zfat",6.63761569648615,5.88198866743802
"4933402J10Rik",0,0
"Mecp2",17.0412544831772,14.8306551871301
"Efcab12",0.564903463530736,0.553007481554002
"Klrb1",0,0.553007481554002
"Gnb1l",12.2866503317935,10.758509186596
"Ap1b1",115.711059446546,125.985158979484
"Gm14308",0,0
"Tbc1d4",3.2952702039293,15.132295631614
"B4galnt1",257.31352763825,233.771344475101
"Nat8f7",0,0
"Oxtr",0,0
"Prickle2",0,0
"Gm2381",0,0
"Gpr161",0,0
"Gm4297",0,0
"Gm2030",0,0
"Gm5934",0,0
"Gm10488",0,0
"Carmil1",0.32952702039293,0.955194740866003
"Mir3059",0,0
"Myo1b",0,0.201093629656001
"Rngtt",39.2137154267586,50.0220403769302
"Larp4b",56.5374216417012,65.9587105271682
"Sh2b3",4.18970068785296,7.49073770468602
"Gm7827",0,0
"Ap4s1",25.3735805702556,17.0929585207601
"Ntng2",1.97716212235758,1.156288370522
"Stk26",39.1666401381311,41.5258345239641
"LOC666331",0,0
"Mir297a-4",0,0
"Mir6974",0.0470752886275614,0
"Ubap2l",179.733451980029,215.270730546749
"Tsen34",12.4749514863038,14.32792111299
"Sct",0.0470752886275614,0
"Nup98",46.0867075663826,59.5739877855902
"Nbr1",37.7543814793042,46.5531752653642
"Fen1",153.889118523498,149.010379575096
"Xpo6",106.531378164171,119.90207668239
"Bak1",9.79166003453276,6.93773022313202
"Mybl2",30.4106364534046,38.4591566717101
"Vamp2",30.4577117420322,28.0525613370121
"Vamp1",2.16546327686782,1.25683518535
"Ahi1",36.1538216659671,33.6831829673801
"Arpc4",447.780145425364,419.984045536557
"Ackr2",0.282451731765368,0.301640444484001
"Agxt",0,0
"Vps8",49.0053754612914,47.6591902284722
"H2-Ob",1.4593339474544,2.71476400035601
"Mapk10",0,0
"Pccb",15.5819205357228,12.166164594188
"Bpgm",21.3721810369129,16.5902244466201
"2310057M21Rik",12.8986290839518,11.713703927462
"Ubr7",37.0953274385184,51.1783287474522
"Grifin",0.470752886275614,0.502734074140002
"Lbh",25.9384840337863,24.0809621513061
"Hspa13",28.8571519286951,34.5881043008321
"Tspyl4",5.97856165570029,7.94319837141203
"Atp12a",0,0
"Cutc",9.55628359139496,10.708235779182
"Sprtn",9.88581061178789,8.09401859365403
"Prkd2",136.706638174438,170.326304318633
"Proz",0.894430483923666,2.81531081518401
"Ube2d2a",54.089506633068,54.8482874886742
"Tdo2",0,0
"Sult1b1",0,0
"Polr3k",88.6427684856981,82.5489349737883
"Tsc22d4",216.828779418548,207.528625804993
"Asb3",25.7972581679036,26.8962729664901
"Mmp10",1.17688221568903,2.11148311138801
"Gm14819",0,0
"Wdr72",0,0
"Eefsec",36.9070262840081,38.7607971161941
"Ccdc57",1.78886096784733,0.402187259312001
"Arhgap4",63.1750373381874,74.9073770468602
"Mtf2",62.9396608950495,59.0712537114502
"Cxxc5",5.6019593466798,4.27323963019001
"Nmnat3",8.99138012786422,7.44046429727202
"St3gal6",46.1337828550101,50.8264148955542
"Rock1",147.29857811564,141.218001425926
"Atpif1",215.840198357369,182.241101875751
"Hyal1",0.753204618040982,0.804374518624003
"Kitl",0,0
"Krba1",1.60055981333709,2.16175651880201
"Gm4303",0,0
"Pik3cd",599.927478269642,788.990855955319
"Gm16405",0,0
"Nfe2l1",77.2976239264558,79.6330773437763
"Btbd6",18.6418142965143,20.5618236323261
"Gm16381",0,0
"Lpp",15.1111676494472,14.32792111299
"Gucy2d",0,0
"Wac",87.795413290402,95.7205677162563
"Setdb1",19.9128470894585,31.1192391892661
"Chn2",0.423677597648052,0.251367037070001
"Rnpep",223.231018671896,182.643289135063
"Pcdh15",0,0
"Kcnt1",0,0
"2810459M11Rik",0.376602309020491,0.100546814828
"Gm10548",0.941505772551227,0.301640444484001
"Yars2",36.3421228204774,29.8624040039161
"Nudt12os",0,0
"Fam49b",306.55427954268,362.270173825285
"Gm15093",0,0
"Cacna1g",0,0.402187259312001
"Bcar1",13.1340055270896,19.2044416321481
"Crhr2",0,0
"Iapp",0,0
"Elavl4",0,0
"Gm19466",0.0470752886275614,0
"Gm4262",0,0.150820222242001
"4930556M19Rik",0.188301154510245,0
"1700026F02Rik",0,0
"Mir7006",0,0
"Kdm6a",18.4064378533765,24.2820557809621
"Mettl1",16.2880498651362,11.06014963108
"Aanat",0.376602309020491,0.100546814828
"Dnajc2",114.816628962622,117.438679719104
"Mid1",0.188301154510245,0.402187259312001
"Bcl11a",0,0
"Tpx2",93.9152008119849,102.55775112456
"1700001G11Rik",0.706129329413421,1.206561777936
"Mad2l1bp",92.0321892668825,83.3533094924123
"Tars2",50.5117846973734,51.3291489696942
"Mrps34",85.9594770339271,79.5828039363623
"Pycard",164.292757310189,157.003851353923
"Ints12",26.5975380745722,28.7563890408081
"Mybphl",0,0
"Trnau1ap",67.3176627374127,51.1280553400382
"Krt20",0.188301154510245,0
"Rreb1",21.6075574800507,17.7465128171421
"Ipcef1",14.4050383200338,19.7574491137021
"Gnpda1",51.5945163358073,61.0821900080102
"Ksr1",2.9186678949088,3.26777148191001
"Thbs3",0.0470752886275614,0.0502734074140002
"Sart1",112.039186933596,107.434271643718
"Cuta",115.004930117132,95.7205677162563
"Syt17",0.941505772551227,1.206561777936
"Amdhd2",87.1363592496161,75.8122983803123
"Dgkk",0,0
"Gprasp1",2.87159260628124,4.92679392657202
"Zfp7",11.0156175388494,8.54647926038003
"Fam178b",1.36518337019928,0.150820222242001
"Syce2",86.8068322292232,75.6614781580703
"Tekt4",0,0
"Ccl21d",0,0
"Vezt",19.0184166055348,19.3552618543901
"Stil",12.9457043725794,21.6678385954341
"Tbl2",38.6017366746003,43.5870442279381
"Rrm2",331.64540838117,355.784904268879
"St6galnac2",6.2139380988381,13.121359335054
"St3gal1",12.0512738886557,15.031748816786
"Zfp317",14.2167371655235,14.32792111299
"Pdia6",919.804064493922,769.082586619375
"Mrpl1",27.7273450016336,33.3815425228961
"Dcaf7",84.2176913547073,121.209185275154
"Pdilt",0,0
"Fendrr",0,0
"Ccdc163",10.4507140753186,8.09401859365403
"2410004B18Rik",12.8044785066967,9.14976014934803
"Disp3",0,0
"Ccdc34",34.55326185263,29.4602167446041
"Rabggtb",18.1239861216111,15.232842446442
"Mir17",0,0
"Pex11b",24.5262253749595,26.9968197813181
"Dand5",5.366582903542,4.82624711174402
"Mir22hg",10.7802410957116,9.70276763090203
"Mir467a-4",0,0
"AU019990",0,0
"Mrps12",84.6413689523553,63.1936731193982
"Exoc1",31.9641209781142,36.1465799306661
"4933417G07Rik",0,0
"Gm10649",0,0
"Nkx6-2",0,0
"Lrrc75a",4.42507713099077,4.77597370433002
"Slc23a2",11.7217468682628,16.1880371873081
"Atg13",48.722923729526,51.5302425993502
"Gm13289",0,0
"Setd2",18.9242660282797,24.1312355587201
"Nhsl1",0.611978752158298,0.100546814828
"Ctsj",0,0
"Cops7a",53.5246031695373,41.7772015610341
"Cops6",259.714367358256,226.029239733345
"Rpl21",228.974203884458,175.655285504517
"Derl3",1.50640923608196,0.854647926038003
"Kctd18",17.4649320808253,14.981475409372
"D330050G23Rik",0,0
"Inppl1",11.5334457137525,15.7355765205821
"Trp63",0,0
"Mocs2",31.3050669373283,21.5672917806061
"Rnf34",37.3777791702837,35.7946660787681
"Ttc39a",0,0.0502734074140002
"Tmc7",0,0
"Nkd2",1.69471039059221,0.301640444484001
"Matn2",0.188301154510245,0.100546814828
"Tmub1",24.149623065939,24.5836962254461
"Folh1",0,0
"Stk32b",0,0
"Sdf2l1",428.149750067671,365.889859159093
"Ulk2",38.6488119632279,53.4406320810822
"Rhbg",0,0
"Gm14204",0,0
"Gm19277",0,0
"Mir6404",0,0
"Ralgps2",9.46213301413984,12.115891186774
"Vmn2r95",0,0
"Tiam1",2.11838798824026,1.55847562983401
"Ypel1",1.74178567921977,2.06120970397401
"Klhl22",16.8058780400394,16.2383105947221
"Ndrg2",49.1936766158016,55.2504747479862
"Man2c1",37.0953274385184,39.4646248199901
"Gm14430",0,0
"Setd6",27.1624415381029,21.2153779287081
"Sis",0,0
"Porcn",0,0.100546814828
"Gm12250",31.7287445349764,43.5870442279381
"Satb2",0,0
"Mark3",67.505963891923,78.0746017139423
"Itgb3",57.9967555891556,58.2668791928262
"Zkscan3",43.7800184236321,36.3979469677361
"Ripk4",0.188301154510245,0.653554296382002
"Pde1a",0,0
"Enpp4",10.5448646525737,13.774913631436
"Gimap8",20.7602022847546,16.9924117059321
"Igsf1",0,0
"Fbf1",7.90864848943031,7.64155792692802
"Atraid",83.4644867366663,73.0975343799562
"Mir496b",0,0
"Dock9",8.80307897335398,13.422999779538
"Wdr76",5.88441107844517,4.72570029691602
"Crtac1",0.188301154510245,0.502734074140002
"Gm38402",0,0
"Paqr7",26.503387497317,35.4427522268701
"Phf23",40.7201246628406,38.9116173384361
"Ms4a8a",0,0
"Olfr1053",0,0
"Tpm1",33.5646807914513,30.3651380780561
"Gramd4",39.2607907153862,31.5214264485781
"Polk",24.1966983545665,22.7235801511281
"Syne1",13.5106078361101,23.8295951142361
"Dbi",296.056490178733,251.165943440345
"Daxx",53.8541301899302,65.1040626011302
"Cyp1a1",0,0
"Cyp11b2",0,0
"Cyp46a1",0,0
"Oog3",0,0
"Eif4ebp3",1.97716212235758,3.21749807449601
"Mprip",75.6029135358636,71.8406991946062
"Mir6411",0,0
"Grin3a",0,0
"Epc1",11.3451445592423,12.367258223844
"Dnm1l",71.6015140025208,68.4723808978682
"Exoc3l4",0,0
"Ccdc121",0,0
"Defb21",0,0
"Klk1",0,0
"Rfc1",60.209294154651,73.6002684540963
"Rbp4",0.188301154510245,1.106014963108
"Rbp1",0,0
"Gm1553",0,0
"Esp16",0,0
"Zfp850",2.87159260628124,2.26230333363001
"Tnip1",82.2405292323497,81.6440136403363
"Smarcd1",37.7073061906767,41.1236472646521
"Kis2",0.141225865882684,0.301640444484001
"Lpcat1",16.099748710626,18.1487000764541
"Dnm1",0.517828174903175,0.754101111210002
"Secisbp2l",38.2251343655798,34.3367372637621
"Rragd",6.2139380988381,9.35085377900403
"Lrp8",26.7387639404549,18.4503405209381
"Hsf4",5.13120646040419,3.21749807449601
"Ampd3",0.235376443137807,0.150820222242001
"Mgst2",57.6672285687627,79.4822571215343
"Sh3bp1",147.628105136032,155.445375724089
"Usf1",47.4518909365819,35.2416585972141
"Wdr44",14.169661876896,14.8306551871301
"Adamts10",35.7772193569466,27.2481868183881
"Col26a1",0.282451731765368,0.150820222242001
"C2cd6",0,0
"Gm27775",0,0
"Mir24-1",0,0
"Itpa",50.653010563256,41.3247408943081
"Gm2026",0,0
"Rint1",20.8072775733821,21.3661981509501
