"","X67_S53","X68_S54"
"Zc3h14",28.280009497287,36.5093746339536
"Troap",4.71741720676892,5.644098017423
"Clca2",0,0
"1810013L24Rik",4.88583649966205,4.94219808456443
"Srsf7",100.116705549027,92.6338416090466
"Fignl2",0,0
"Sema6a",0,0
"Anapc15",41.7827934705863,40.3112655417504
"Misp3",6.19767432253775,6.9655101606873
"Nmb",19.1762022154366,25.2364305577418
"Tcerg1",20.2051112501563,21.1364314750601
"Zfp712",0.139273005175085,0.129379240968716
"Fam129c",0.649744294556745,0.538055006155958
"Atp5g3",726.844942294597,631.47380617877
"Pifo",0,0
"Olfr1045",0,0
"Olfr1049",0,0
"Vsx1",0,0
"Fyco1",3.25525619123596,3.2786604749949
"Tlr3",0,0
"Olfr1444",0.0479959922348167,0
"Olfr150",0,0
"Ifi44",0.0161161778752795,0.0179655679134594
"Trafd1",24.9705318394606,27.8757001797722
"Erfl",0,0
"Krt80",0,0
"Armc8",3.62170631361412,4.19431679924739
"Ppil4",12.664577840524,15.5190310191671
"C530005A16Rik",0.0756587069711397,0.0632556141189413
"Katnbl1",4.41103645596151,5.6833073929938
"Gm21693",0,0
"Spag9",9.05234685690236,8.56277027076104
"Gm5860",0,0
"Taz",14.7805661193177,16.0563661291896
"Gfpt1",5.27279914692353,6.19026243188684
"Abcc5",0.877499354480316,1.69940760591333
"Kcnmb4",0,0
"Gm4013",5.20571915777628,5.06227381069181
"Hpcal1",24.5702337031826,28.3524359496746
"Tbc1d31",3.19881991042887,3.68801586226896
"Tmem176b",3.59794260969636,6.46744662540836
"Mir5110",0,0
"Mir5108",0,0
"Cyp3a13",0.155926066143567,0.0869095747285623
"Akap7",0.950311911764888,0.887996009669724
"Ablim1",40.6621367425027,62.5200747068693
"Lcn5",0,0
"Ulk1",2.39482879551399,3.88132760142782
"Cyp4b1",0,0
"Golga3",3.71113668432569,5.22201467337241
"Mir1193",0,0
"Wdyhv1",9.68498108884307,13.4146487387041
"Traf1",94.6286127935242,109.547897751877
"Atoh1",0,0
"Rxra",0.649078621660749,0.6389904846673
"Dapk3",67.5227827598237,57.1081671994347
"Mir7002",0,0
"Mir6998",0.719939883522251,0
"Ap3m2",3.22945055337123,2.87410740724793
"Sirt2",34.3530734758959,36.9166962167864
"Inhbc",0,0
"Slit3",0,0
"Cts3",0,0
"Olfr74",0,0
"Dcakd",6.9893813662837,6.26311771347567
"Vps35l",28.8925943973682,32.739422352598
"Cyhr1",13.4050000346976,14.060547592084
"Taf10",301.229694778472,267.67402765095
"Hagh",23.6149295127173,24.3956808367764
"Ogfod3",7.04301607693529,8.76031732654146
"Syn1",1.13290259915609,1.2469211253773
"Glyatl3",0,0
"Slx",0,0
"Ccl27a",0.696615697231033,0.301113117749777
"Sqor",2.17216147714142,4.45150841759696
"Fundc2",14.1011960258612,14.5380449700729
"Rab5if",201.243081498395,198.459007144955
"H1f5",17.1770039715939,16.5605428439957
"Ankrd2",0,0
"Pop4",44.6339006535574,47.3441698069731
"Carnmt1",8.09743273004587,10.4002621173744
"Iqcm",0,0
"Clcc1",14.936352783475,16.3650004967427
"Magea2",0,0
"Ilf3",12.8922881730039,14.7745765805763
"Tpd52l2",16.187213503773,15.4709514049941
"Arhgap25",9.18712870363839,11.6631303746924
"Banf1",199.320329042653,168.322927567467
"Tbc1d23",1.71566107068627,2.01254148089497
"4930473A02Rik",0,0.0364539096270975
"Pard3",0.00538902368952328,0
"Rorc",0,0
"Krtap4-6",0,0
"1700017L05Rik",0,0
"1700123J17Rik",0,0
"Evi5l",3.45445982502817,4.3066511520646
"Pex5l",0,0
"Mtmr1",14.6906651907919,17.6019965609404
"Mtor",3.32906233050708,3.80670004297122
"Zfp758",1.10000229681409,1.72708670694621
"Plekhh2",0,0
"Adgrl3",0,0
"Golga5",19.8308458060767,20.9560487453009
"Plekhb1",0.0193515970371374,0.0647167895815796
"Nufip1",11.397296918005,11.4385378505671
"Gm9866",0,0
"Smap1",19.6819868978974,22.396605981333
"Tepp",0,0.174113758185018
"Acox2",0,0
"Hars2",7.43981912660058,7.02125710185548
"Gpa33",0,0
"Sdhb",363.655713694932,354.165779855864
"Gmpr",0.0290884801423132,0.0648529781118439
"Krt90",0,0
"Me1",6.90433820641524,6.72019721974381
"Klk11",0.0635971739757406,0.0708951810415188
"Magt1",27.5873936388102,31.4494450928632
"Mcam",0.876275376901218,0.83474663113253
"Pbld1",0,0
"Tab2",9.40177363679908,10.7821883269575
"Mettl27",0.794690454388135,1.06306088991888
"Trmt1",11.0089093046031,8.60339607631721
"Vps37c",6.7483643181455,7.57675479950537
"Sec23a",5.46228974917759,8.10213875721715
"Rara",27.7263964729436,27.4870207926148
"Med1",4.20143596803709,5.13703268235821
"Ap5b1",6.04181249163422,7.79771403023705
"Bag5",15.6162289465329,14.9477182700515
"Pdcd2l",28.4712519939948,25.0131878335935
"Ctcf",24.6711703532522,27.6635017761891
"Mnd1",3.4794348604096,2.70334519287265
"Tktl1",0,0.10393273707928
"Lix1",0,0
"Ctnnbl1",40.8122347152621,36.750052592673
"Snph",0.0485012132057095,0.054066903857453
"Raet1e",0,0
"Ppm1m",17.0949203646791,18.7092382768568
"Prkar1a",316.980766537852,329.471028102274
"Slc27a3",0.0200505450589313,0.156459926306381
"Impdh2",51.6603232578964,47.4240819754351
"Tiprl",23.1205456971458,24.1946263913806
"Uaca",0,0.0111781411674821
"Smim31",0,0
"Calca",0.609070093131845,0.169740775494317
"Mir6402",0,0
"Phf3",3.87573509044964,4.49032036467235
"F930015N05Rik",0,0
"9330020H09Rik",0.712379254640454,0.629308478387507
"Gm13884",0,0.0483649328291717
"Gm7443",0,0.167672117512232
"Ube2q2",12.7910791575487,15.4878460635836
"Rfx3",0.562083116868969,0.414090427337234
"Bri3",2.46116051249638,2.29381916978424
"Fbxo27",0.977109738239436,2.15426801185092
"Eps15l1",6.93094667526506,7.22572096467825
"Tmprss15",0,0
"Max",6.50671316251841,7.38446738776187
"Ttc8",1.23774759870723,1.26851076424657
"Vti1b",107.834742647292,105.814544352715
"Cpsf3",35.514657374064,35.9018011748181
"Nlgn1",0,0
"Casq2",0,0
"Pidd1",3.73113720553346,3.70555708858133
"Asb4",0.198947118071779,0
"Orc4",6.76437133113672,8.49436028205342
"Mapkbp1",0.278245637226141,0.716357324293931
"Mospd1",6.12404559148041,7.3252670162988
"Banf2",0,0
"Dclk1",0,0
"Gpcpd1",4.4768512425885,7.60229258121794
"Sinhcaf",3.25727090746649,4.30086078042471
"Acbd5",5.26481805503414,5.74865440545798
"Mir7073",0,0.802555604134068
"Myo7a",0.266546241388201,0.317392487146368
"4930548K13Rik",0,0
"Luc7l2",3.85412823140952,3.73864414750252
"Dnah8",0.86572487125051,0.96506994953679
"Evc",0,0.452647316617359
"Shroom2",0,0
"1500009C09Rik",0,0
"Kmt2e",24.4247599836059,25.1807234466041
"Setd5",11.0695576888012,9.76182706371978
"Pcyox1",5.72327879438616,7.66084305414389
"Arpp21",0,0
"Iyd",0,0
"Mir7077",0,0
"Smim4",10.6094166746659,9.17341785743796
"Smc6",14.2594699652589,17.9866716111035
"Nsmf",9.59462584477697,12.1461970982931
"Hmbs",55.5693609810777,51.7728300483619
"Slc35b1",103.984959423705,77.5555720233399
"Mir7081",0,0
"Synj2",2.10351629326073,1.86912513335445
"Suds3",53.5335645180939,49.1368147918384
"Ptk2b",60.2438931886721,61.4151357026587
"Gfm2",6.00133503950476,8.35772031265424
"Rlim",6.1001357872638,6.09597073935812
"Ddt",110.991323126662,125.583479230805
"Epha3",0,0
"Gatad2a",62.8744017783551,60.2935174679401
"Shc1",19.1353157083339,25.0800247398018
"Anks1b",0,0
"Cdk6",17.2075754559069,16.5565229022957
"Cdk5r2",0,0
"Cdk5r1",0.121777433445378,0.0617053804235708
"Kdm1a",36.6728561075824,45.6731352556764
"Olfr192",0,0
"Scaf4",6.85293484274786,9.5664772260025
"4930557J02Rik",0,0
"6030466F02Rik",0,0
"Plcxd2",0.816396324234037,1.05709382013788
"Morc2a",2.95795476689739,3.56524611482252
"Atp6v1c2",0.259665230374963,0.0321625289070635
"C5ar1",0,0.159886563936437
"Map1a",0.0348124053818684,0.0215595864105861
"Gja5",44.5402807939099,113.936648685519
"Runx2",12.8091057695836,13.9187197784074
"Gja3",0,0
"Ackr3",0,0
"Socs1",42.7727091963869,44.4204637293383
"Sort1",0.265951818444006,0.252000143520308
"Rangrf",9.31223293549623,7.46123273232851
"Phyhd1",0.0256977984079331,0.171880285547954
"Slc4a9",0,0
"Specc1",1.64254523167641,1.81683921584367
"Gtf2a2",15.2659856358047,17.2116377713764
"Deaf1",5.3443616380898,5.26227457961306
"Mtarc1",0,0
"Set",107.753711144603,94.4784710166934
"Glra3",0,0
"Dnhd1",0.097933543291611,0.140866804702312
"Tmem247",0,0
"Pgpep1l",0,0.161351493187163
"Notch3",0,0.00637739740061837
"Gtsf1l",0,0
"Chml",0.0452022425233068,0.428309596450883
"Rnf212",0,0
"Tceal8",0.54712988603557,0.849524507174993
"Olfr935",0,0
"Gm5087",0,0
"Slco6b1",0,0
"Ranbp3",36.6551957705447,31.396930792488
"Parp6",2.51262733114324,3.69045465718245
"Gng10",92.2345839346792,77.4580808789966
"Mrps18b",34.0775796062259,31.2548846789785
"D16Ertd472e",19.9189601020234,18.1023191332474
"2310039H08Rik",34.6316230645425,23.8544858481039
"Rps10",292.962973315133,242.690634573051
"Arih1",11.6711932632543,14.0800804171437
"Dancr",0.865279860007964,0.482286935817656
"9530026P05Rik",0,0
"Itgal",86.9759028814388,98.4115953667204
"Mir6408",0,0
"Sirt6",16.2799526800608,11.5531903275532
"Rgs12",1.16898582480797,1.33983912185612
"Gm10681",0,0
"Hfe",0.154791105975669,0.0431384871203082
"Tdrd7",1.20916474002627,1.63305788335532
"Mir1298",0,0
"Ak2",51.637305428265,55.3938828245444
"Znhit1",27.6456915272544,23.4202495104915
"Prx",0.262791744555651,0.312477923434709
"4930509K18Rik",0,0
"Zxdb",0.53262491827362,0.365381886285473
"Alas2",0,0
"Fiz1",11.1570438846346,13.6946835208904
"Doxl1",0,0
"Serpinh1",0.169674866165637,0
"Vmn2r65",0,0
"Myh3",0,0
"Grm5",0,0
"Apol7e",12.3518020070131,15.6143373219223
"Vill",0.537423391610435,0.334788203988688
"1700123O12Rik",0,0
"Ins2",0,0
"Wnk1",9.74893702214001,10.9614232397362
"Tex14",0,0.063048558098912
"Zbtb37",0.325220923094129,0.586463717365979
"Egfem1",0,0
"Eya1",0,0
"Adgrg2",0,0
"Nkain3",0,0
"Cd2bp2",17.4640304603631,20.1267863105722
"Sapcd2",10.5486935677813,9.15106548558857
"Kcng2",0.0163680826093869,0.328434833379199
"Tecr",338.42816303168,319.07532652537
"Asmt",0,0.0431264136562387
"Tfg",61.1337187367391,61.5639637286876
"Gm12530",0,0
"A930017M01Rik",0,0
"Trpm3",0,0.0029563461876701
"Trpc4",0.00922999850669553,0
"Gm14296",0,0
"Mtarc2",53.587350162318,51.1136143401785
"Itih5",2.69087520541515,1.44476205628171
"Adcy4",0.0522109377285258,0.0727529159554962
"Mical1",59.5108016493899,75.6028592017749
"Zc3hav1l",0.281897537751141,0.290677832760702
"Lrch4",0,0
"Gbp5",0.671085968884031,1.78522795755741
"Wnk2",0.0106068491126667,0.00591201181682555
"Sec22a",8.10256991154501,8.83936994052272
"Ahsa2",6.31129215436514,5.14188477481805
"Tfeb",9.14351665298298,8.55756495614338
"Tgm1",0.306561227847133,0.20504414636559
"Dynlt1f",0.490668967268715,0.390696440146402
"D7Ertd443e",0,0
"Tlcd2",3.10625747497241,3.85948088280203
"Bend5",3.47744547512634,6.3262244686459
"Cbwd1",9.69180135589974,8.65850143574974
"Lrch2",0,0
"Zdhhc6",29.3388396528174,34.0042775651309
"Cbx3",13.7647478021247,12.2056953179653
"Fndc4",0.196654513638174,0.37267626858637
"Slc25a28",8.79499198424055,7.72963000098896
"Gbp4",24.1558657326987,34.2423724430536
"Cdkl3",1.42079561541205,1.51437054217995
"Mir6410",0,0
"Etfrf1",7.46090872726779,6.15913132345515
"Gm10549",0,0
"Atn1",2.25349699664836,1.96293854769097
"Zfp111",0,0
"Sema3b",0,0
"Rbm43",13.9056881611832,14.7318425964336
"S100a3",2.11728490908951,1.9668758788406
"Kif18b",7.15451049716117,11.2242308952275
"Hsh2d",4.70164821892082,6.12169760410509
"Sgsm2",1.1860255813531,1.14374420723989
"Sem1",537.711515448635,460.807486593638
"Shd",0,0.0334398168389195
"Lcp1",594.262316988896,727.332624354747
"H2-Q7",0,0
"Gjb5",0,0
"Rnps1",34.6474991895626,30.7643982585586
"Gpr83",0,0
"Cyp2d9",0,0
"Rab23",0.657203869602661,0.457887752748655
"Ext2",33.7546860922289,37.3718219520413
"Scin",42.0327664528493,35.0650120212651
"Clec11a",0.918696293083609,0.892822594374096
"Scg2",0.118491207868467,0.0377395728615579
"Map7d2",0.0223616367607008,0.311596449069281
"Tectb",0,0
"Spata3",0,0
"Ola1",31.437374913805,30.74233828058
"Lrrc46",0.177489031376826,0.276999160748892
"Tmigd3",0.212904825007735,0.276892499539517
"Dpep2",0.362804350751371,0.429714811662336
"Slc25a51",7.7468581922214,7.59398117736414
"Ubald2",0.0310905212857112,0
"6720489N17Rik",1.67184878611843,1.56550759355034
"Zfp703",2.38397037375719,1.81831660022871
"Slc35g2",0,0
"Clasp2",1.82990829864719,3.02715474308817
"Pak6",3.48345822964451,2.24171982724021
"Smim19",9.91632069860395,11.4063008960411
"Heph",0,0
"Rhox2a",0,0
"Cd209b",0,0
"Prame",0,0
"Mgam",0,0
"Sh3d19",0.193466169430874,0.389592209835636
"Dab2",0.139383348235941,0
"Arhgap44",0.0226196134243613,0
"Ppp1r32",0,0
"Tead3",0.0153433741410004,0
"Ctps2",13.5399898120736,18.2382847522504
"Gps1",44.7755300071219,41.7611164153946
"Cdh16",0,0
"Shmt2",138.348395560469,113.289515076237
"Ncor1",17.7581725756099,18.9064355385955
"Dhrs3",0.143093641445416,0.69787443837745
"Rs1",0,0
"Rps7",280.388491244162,255.107456301813
"Klk5",0,0
"Gm4719",0,0
"D030068K23Rik",0,0
"Gm21828",0,0
"Gm15880",0.0639058981212539,0.249337663420293
"4930547E08Rik",0,0
"Mpig6b",0,0
"Lgi1",0,0
"Cep131",0.940066835051972,1.7944228152802
"Masp1",0,0
"Ascl1",0,0
"Mas1",0,0
"Mapkapk2",112.043717287287,114.950570488711
"Ppp2r5c",31.3054019125201,36.4879607823617
"Mir450b",0,0
"Gm3448",0,0
"Tbc1d21",0,0
"Olfr125",0,0
"Olfr113",0,0
"Olfr122",0,0
"Commd4",141.863105591918,125.105172621132
"Them5",0,0
"Utp23",10.7410982964993,8.87460869624563
"Ppcs",15.9960086983422,15.1675238933443
"Mrpl19",12.5327134923553,12.6354354314868
"Hormad1",0,0
"Tctn2",0.236028589694818,0.695371998020297
"Tppp3",0.62994739808197,0.401277802067034
"Ooep",0,0
"U2surp",15.0748115424597,16.20714150727
"Foxi1",0,0
"Plekhj1",92.1523050908481,96.1232312151432
"Mir344-2",0,0
"Mir465b-2",0,0
"Mir465b-1",0,0
"Cux1",7.02018633202813,8.42699040907376
"Gm45927",0,0
"Mpv17",22.2111988802624,21.1013184132787
"Ankrd23",0.448097889448099,0.238900272858513
"Hsf3",0,0
"Radil",0,0
"Gm10653",0.112198423406065,0.12507360064427
"Tubb2a-ps2",0,0
"Nanog",0,0
"Nit1",16.062938187233,15.8501811308458
"Rnf25",17.1344718728757,15.2111147363666
"Tmem33",13.3105687396993,12.4559035924568
"Slc6a18",0,0
"Cd300lg",0,0.0188007169343266
"Osgin1",36.7489961597107,33.5058841693543
"1110017D15Rik",0.0714358954192621,0
"Krtap21-1",0,0
"Olfr1215",0,0
"Snora65",2.73333108320312,0.870568790925091
"Olfr282",0,0
"Olfr92",0,0
"Olfr1241",0,0
"Olfr1231",0,0
"Olfr693",0,0
"Olfr694",0,0
"Nfix",0.230236864686691,0.657684542550841
"Evi2b",0,0
"Stk35",0.781203942720737,0.895731363761453
"Pex26",0.186963648741576,0.717885626060411
"Stard7",26.1880254094808,29.7501800185936
"Stat5b",20.1648336699297,22.9954277601924
"Ubac1",19.2985624429385,20.2923276695139
"Stat5a",16.4424979849598,19.8826678701601
"Eva1c",0,0.0174944000901159
"Dab1",0,0
"Gpx6",0,0
"Clba1",4.28279642458772,2.57488335864215
"Ifi27l2b",0,0
"Mical3",0.106636295888987,0.10336799892248
"Gm10516",0.0176401809132558,0.0589933675320601
"Cilk1",0.724823297366319,1.04521024270542
"Slc38a10",43.6927565149938,51.4679368551051
"Zfp451",2.80149429239599,3.41827167419333
"Bloc1s4",42.1247520208548,42.7505270048996
"Abhd17c",13.7528462468022,13.1507234650601
"Acad10",0.954352786773489,1.31919661856006
"Snx10",10.2391450100942,11.203351968821
"Sh2d4a",0,0
"Metrn",59.3953044917902,53.6246104033
"Rab43",6.77784829494253,6.53488423083475
"Abcb8",20.6872521632516,22.344895078911
"D14Ertd670e",0,0
"Optn",6.87882992208304,9.00678932651427
"Sidt2",55.7634660268102,69.5682135552023
"Pum1",8.83745904877916,9.91828317006643
"Oxr1",5.24854311579858,8.51371143983917
"Gm11545",0,0
"Cyp3a59",0,0
"Zfat",1.45405942455345,1.34501709126139
"4933402J10Rik",0,0
"Mecp2",1.57965406018027,1.43500803163663
"Efcab12",0.216743955525319,0.221481436813165
"Klrb1",0,0.509927026453415
"Gnb1l",3.06157734581356,2.79832015127805
"Ap1b1",24.9296022356708,28.3330570137439
"Gm14308",0,0
"Tbc1d4",0.485669429028713,2.32802757988837
"B4galnt1",76.5741106151681,72.6179835178773
"Nat8f7",0,0
"Oxtr",0,0
"Prickle2",0,0
"Gm2381",0,0
"Gpr161",0,0
"Gm4297",0,0
"Gm2030",0,0
"Gm5934",0,0
"Gm10488",0,0
"Carmil1",0.0621930327454625,0.188181182920753
"Mir3059",0,0
"Myo1b",0,0.040659852495215
"Rngtt",9.2329648954386,12.2941402143992
"Larp4b",9.11204663379784,11.096490855908
"Sh2b3",0.888383357136643,1.65796582344508
"Gm7827",0,0
"Ap4s1",13.7210200121456,9.64840328505929
"Ntng2",1.00582037781071,0.614013435179495
"Stk26",11.501757851123,12.7291627533583
"LOC666331",0,0
"Mir297a-4",0,0
"Mir6974",0.555134368017157,0
"Ubap2l",32.0668520631478,40.0909147287155
"Tsen34",7.42260208178564,8.89885362881787
"Sct",0.0859629711668359,0
"Nup98",5.50104309048417,7.42266061189362
"Nbr1",7.19911832094878,9.26605402754752
"Fen1",57.9988227458572,58.622097759652
"Xpo6",22.9266343910059,26.9353754210695
"Bak1",4.73743931262887,3.50379194053984
"Mybl2",8.04030106546298,10.6140254938963
"Vamp2",13.7760030946809,13.2443926685933
"Vamp1",0.672004761283927,0.407130300131423
"Ahi1",6.94669908812047,6.75570952203943
"Arpc4",192.988270811129,188.943711617747
"Ackr2",0.0917851644331157,0.102317845945379
"Agxt",0,0
"Vps8",9.53015593081392,9.67467784900103
"H2-Ob",0.534966565134137,1.03881354602522
"Mapk10",0,0
"Pccb",6.61370619797717,5.39027805586663
"Bpgm",13.1233207375298,10.6336100121151
"2310057M21Rik",2.37846002212626,2.25465508079262
"Ubr7",11.1820166941158,16.1035117710326
"Grifin",0.854845130712877,0.95294171919444
"Lbh",8.27508476288418,8.01927790102151
"Hspa13",6.78795518152967,8.49270087989216
"Tspyl4",1.50042855724842,2.08088263307787
"Atp12a",0,0
"Cutc",7.1509625127837,8.36424923207616
"Sprtn",2.17193985062605,1.85623635129011
"Prkd2",35.614891400562,46.3188013722646
"Proz",0.232831621905068,0.764989171600133
"Ube2d2a",21.3215864980637,22.5685229573327
"Tdo2",0,0
"Sult1b1",0,0
"Polr3k",29.7026344549926,28.8733184961455
"Tsc22d4",66.8430735824325,66.7807150133505
"Asb3",7.82937413795113,8.52077639862031
"Mmp10",0.664304390793311,1.24410003685835
"Gm14819",0,0
"Wdr72",0,0
"Eefsec",13.4840252316583,14.782121586559
"Ccdc57",0.516487845641922,0.121211937851517
"Arhgap4",18.6191498693042,23.0447763957316
"Mtf2",11.7095259367481,11.47161783518
"Cxxc5",2.20291769903795,1.75407894194027
"Nmnat3",3.41106400626977,2.94643669858833
"St3gal6",16.0864372976543,18.4996643426757
"Rock1",23.3024537440814,23.3199024226291
"Atpif1",141.689577076304,124.877867309929
"Hyal1",0.196959241444506,0.21956103089321
"Kitl",0,0
"Krba1",0.17879356157777,0.252069507255987
"Gm4303",0,0
"Pik3cd",108.659231687432,149.167226069934
"Gm16405",0,0
"Nfe2l1",14.4356119976314,15.5237315254141
"Btbd6",8.69692869780168,10.0132009026756
"Gm16381",0,0
"Lpp",0.924633968934804,0.915142174256402
"Gucy2d",0,0
"Wac",15.2226792732003,17.3243960491339
"Setdb1",4.18244904006746,6.82275596853546
"Chn2",0.102594105123408,0.0635373066113067
"Rnpep",94.9557215864411,81.0968312161757
"Pcdh15",0,0
"Kcnt1",0,0
"2810459M11Rik",0.110660228268806,0.0308397230048516
"Gm10548",0.35052227117097,0.117223793072454
"Yars2",22.4138561846675,19.2249236589545
"Nudt12os",0,0
"Fam49b",72.1789524598993,89.0367581758398
"Gm15093",0,0
"Cacna1g",0,0.0499706274251055
"Bcar1",3.92047775546609,5.98379975903315
"Crhr2",0,0
"Iapp",0,0
"Elavl4",0,0
"Gm19466",0.0199809854923782,0
"Gm4262",0,0.077666671367813
"4930556M19Rik",0.0423688759038382,0
"1700026F02Rik",0,0
"Mir7006",0,0
"Kdm6a",3.035514009311,4.18005035130452
"Mettl1",17.9733357167043,12.7395523181597
"Aanat",0.253339670352847,0.0706028297794919
"Dnajc2",55.1692371420173,58.9029322731761
"Mid1",0.0431626721736994,0.0962314916432419
"Bcl11a",0,0
"Tpx2",21.0588600980804,24.0049621250272
"1700001G11Rik",0.898754601016074,1.60302393751616
"Mad2l1bp",70.8167281653334,66.950298951159
"Tars2",10.8754315180906,11.5358982394493
"Mrps34",92.0514819999391,88.9589861772765
"Pycard",75.3188629431054,75.1327371004611
"Ints12",8.44405649956685,9.52966446842036
"Mybphl",0,0
"Trnau1ap",58.3087594158906,46.2272027981223
"Krt20",0.0946608167343073,0
"Rreb1",1.55255865646378,1.33103334375252
"Ipcef1",1.60146554735345,2.29280765052023
"Gnpda1",21.9562883433847,27.1333581641153
"Ksr1",0.49076128806327,0.573549443943948
"Thbs3",0.0112821137476553,0.0125767773419638
"Sart1",21.5402166682595,21.5603859489704
"Cuta",136.606845471445,118.684727788059
"Syt17",0.289604981429441,0.38740584787867
"Amdhd2",58.2959387297197,52.9434357253501
"Dgkk",0,0
"Gprasp1",0.471663921005348,0.844710311986722
"Zfp7",3.51084978691932,2.84330998794486
"Fam178b",0.46818795508665,0.0539911268373304
"Syce2",61.8823199517567,56.3016429644526
"Tekt4",0,0
"Ccl21d",0,0
"Vezt",1.32725601628173,1.40998004177279
"Stil",2.33178909642834,4.07392230114725
"Tbl2",6.78076903934812,7.99214023011327
"Rrm2",148.902061780969,166.743075536346
"St6galnac2",2.9916636182961,6.5941410779417
"St3gal1",2.03933178624284,2.65520470966624
"Zfp317",3.20032154294344,3.36674660059922
"Pdia6",419.51628359042,366.150848299511
"Mrpl1",6.48014657336551,8.14360146926489
"Dcaf7",14.3381869723019,21.5407096782576
"Pdilt",0,0
"Fendrr",0,0
"Ccdc163",4.66647165377926,3.77259714644044
"2410004B18Rik",7.33336073280008,5.46996353244799
"Disp3",0,0
"Ccdc34",13.8096757731079,12.2903411096138
"Rabggtb",10.5215413582374,9.23081748242458
"Mir17",0,0
"Pex11b",9.26860056994824,10.6495100397219
"Dand5",3.12659606558235,2.93506049511888
"Mir22hg",5.9747672326739,5.61334474646886
"Mir467a-4",0,0
"AU019990",0,0
"Mrps12",79.5820579026633,62.0211270330235
"Exoc1",4.68068635223563,5.5251942968033
"4933417G07Rik",0,0
"Gm10649",0,0
"Nkx6-2",0,0
"Lrrc75a",2.07331658174718,2.33582483156301
"Slc23a2",1.61409144398011,2.3268241263358
"Atg13",12.6060845584229,13.9169039469191
"Gm13289",0,0
"Setd2",2.21827704470185,2.9526357076645
"Nhsl1",0.0784326283999624,0.0134512396659894
"Ctsj",0,0
"Cops7a",22.3500791143973,18.2095210112057
"Cops6",232.36026836664,211.088263031036
"Rpl21",120.751296325939,96.6941131325667
"Derl3",1.09705125108153,0.649687870013293
"Kctd18",6.25475762691267,5.60056365973104
"D330050G23Rik",0,0
"Inppl1",2.21519964160693,3.15478686460236
"Trp63",0,0
"Mocs2",16.2205619072033,11.6648844187956
"Rnf34",18.7228583014671,18.7158924100211
"Ttc39a",0,0.0210161860329707
"Tmc7",0,0
"Nkd2",0.41303323994902,0.0767383844590344
"Matn2",0.0515537371137612,0.0287348579941708
"Tmub1",17.906868375608,19.027863778015
"Folh1",0,0
"Stk32b",0,0
"Sdf2l1",378.215349639559,337.386263502541
"Ulk2",6.50757289519924,9.39264800627024
"Rhbg",0,0
"Gm14204",0,0
"Gm19277",0,0
"Mir6404",0,0
"Ralgps2",1.29837468970002,1.73540132316891
"Vmn2r95",0,0
"Tiam1",0.265892134463206,0.20418957663529
"Ypel1",0.567327003055138,0.700800634025888
"Klhl22",6.28311171073964,6.33706243264303
"Ndrg2",17.1717472931413,20.1314375793059
"Man2c1",11.2722782383714,12.5179737819607
"Gm14430",0,0
"Setd6",15.9006818293718,12.9637689930938
"Sis",0,0
"Porcn",0,0.0372064894346833
"Gm12250",11.4934592211754,16.4812010962958
"Satb2",0,0
"Mark3",19.3479363836422,23.3580107192074
"Itgb3",9.82277555562596,10.3011532258606
"Zkscan3",16.4684173202323,14.291781888223
"Ripk4",0.0514386296906772,0.186359548601603
"Pde1a",0,0
"Enpp4",2.2471278402297,3.06414436623014
"Gimap8",5.49177926284649,4.69213049422383
"Igsf1",0,0
"Fbf1",1.35328559923623,1.36490575472311
"Atraid",84.1328717436013,76.9130940250256
"Mir496b",0,0
"Dock9",0.686006411305279,1.0918845671531
"Wdr76",1.01275172642483,0.848984440736865
"Crtac1",0.0653794289399419,0.182204890615751
"Gm38402",0,0
"Paqr7",6.18081341031064,8.62790299226332
"Phf23",17.5344795212458,17.4902747058448
"Ms4a8a",0,0
"Olfr1053",0,0
"Tpm1",10.0189987084133,9.46129595407335
"Gramd4",8.64122132288816,7.24194991740317
"Polk",5.40094467693226,5.29448768902858
"Syne1",0.422123273231931,0.777167517062313
"Dbi",388.956944104929,344.446092735897
"Daxx",18.3406814585822,23.1439834622935
"Cyp1a1",0,0
"Cyp11b2",0,0
"Cyp46a1",0,0
"Oog3",0,0
"Eif4ebp3",1.68131920669662,2.85601021245277
"Mprip",5.71680322836457,5.67046703736753
"Mir6411",0,0
"Grin3a",0,0
"Epc1",2.3875194073204,2.71671370274925
"Dnm1l",16.4126060940492,16.3834114522619
"Exoc3l4",0,0
"Ccdc121",0,0
"Defb21",0,0
"Klk1",0,0
"Rfc1",12.4775352753753,15.9212894103209
"Rbp4",0.142100701759211,0.871240008188718
"Rbp1",0,0
"Gm1553",0,0
"Esp16",0,0
"Zfp850",0.429368363163897,0.353095041232221
"Tnip1",26.4004717929996,27.3579597478775
"Smarcd1",11.7053594002171,13.3255283817402
"Kis2",0.0680593095205673,0.151738725744698
"Lpcat1",4.33866854915612,5.10524357872068
"Dnm1",0.122691280077382,0.186505296530793
"Secisbp2l",5.38328573624235,5.04767058531056
"Rragd",1.16693248963852,1.83300497152954
"Lrp8",3.20922803749857,2.31151760023311
"Hsf4",2.86497468765044,1.87522404708109
"Ampd3",0.0467588314851066,0.0312747464976134
"Mgst2",93.7596127377815,134.893332639039
"Sh3bp1",57.4532065138966,63.1475639725179
"Usf1",22.8791929880726,17.7368741989511
