"","X67_S53","X68_S54"
"Cdk6",30.9089091512881,30.9245927917231
"Cdk5r2",0,0
"Cdk5r1",0.218741311737101,0.11525449962641
"Kdm1a",65.8731952477603,85.3091628984029
"Olfr192",0,0
"Scaf4",12.3095052534829,17.8684506651091
"4930557J02Rik",0,0
"6030466F02Rik",0,0
"Plcxd2",1.46644249109093,1.9744602247298
"Morc2a",5.31319216922372,6.6592354538326
"Atp6v1c2",0.466420678263126,0.0600737917902465
"C5ar1",0,0.298639207747933
"Map1a",0.0625313820673449,0.0402694113033175
"Gja5",80.0049661940747,212.813069836344
"Runx2",23.0082086552985,25.9976532433431
"Gja3",0,0
"Ackr3",0,0
"Socs1",76.8299860775423,82.9693988620533
"Sort1",0.477712889649647,0.470690728228976
"Rangrf",16.7269911171641,13.9362343973529
"Phyhd1",0.0461593743066377,0.32104131228898
"Slc4a9",0,0
"Specc1",2.95040294740302,3.393527327541
"Gtf2a2",27.4213508074421,32.1482289789634
"Deaf1",9.59974801601941,9.82897794984508
"Mtarc1",0,0
"Set",193.551362132159,176.468710309381
"Glra3",0,0
"Dnhd1",0.175911998771741,0.263113734628793
"Tmem247",0,0
"Pgpep1l",0,0.301375430855571
"Notch3",0,0.0119118258615624
"Gtsf1l",0,0
"Chml",0.0811940073235462,0.800004924777665
"Rnf212",0,0
"Tceal8",0.982775753897557,1.58675825872431
"Olfr935",0,0
"Gm5087",0,0
"Slco6b1",0,0
"Ranbp3",65.8414730708342,58.6437928662529
"Parp6",4.51327789370177,6.89310238406765
"Gng10",165.675308688838,144.677697349072
"Mrps18b",61.2114597343261,58.3784763958895
"D16Ertd472e",35.7792025819784,33.8118608046543
"2310039H08Rik",62.206653912777,44.5558687329359
"Rps10",526.231365371131,453.302247870887
"Arih1",20.964246426548,26.2990457564316
"Dancr",1.55424897900097,0.900824840272522
"9530026P05Rik",0,0
"Itgal",156.229463436164,183.815075825955
"Mir6408",0,0
"Sirt6",29.2426774280123,21.5792717126201
"Rgs12",2.09977731904874,2.50257735240262
"Gm10681",0,0
"Hfe",0.27804174064435,0.0805748982270635
"Tdrd7",2.17194823257819,3.05025701024905
"Mir1298",0,0
"Ak2",92.7529149233905,103.465762685227
"Znhit1",49.6582548790809,43.7447937267115
"Prx",0.47203664333727,0.583652291948432
"4930509K18Rik",0,0
"Zxdb",0.956721372677768,0.682467334085176
"Alas2",0,0
"Fiz1",20.0407115291031,25.5791940007122
"Doxl1",0,0
"Serpinh1",0.304776523398614,0
"Vmn2r65",0,0
"Myh3",0,0
"Grm5",0,0
"Apol7e",22.1867820407209,29.1647603933853
"Vill",0.965340575122212,0.625323864250926
"1700123O12Rik",0,0
"Ins2",0,0
"Wnk1",17.5114158012026,20.4739577329712
"Tex14",0,0.1177633127934
"Zbtb37",0.584174335993616,1.09540824203784
"Egfem1",0,0
"Eya1",0,0
"Adgrg2",0,0
"Nkain3",0,0
"Cd2bp2",31.3695634982319,37.5931996430343
"Sapcd2",18.9479692817156,17.0925366045898
"Kcng2",0.0294009797981533,0.613456916093224
"Tecr",607.897688560923,595.975048680962
"Asmt",0,0.0805523471780215
"Tfg",109.810737913436,114.990358796296
"Gm12530",0,0
"A930017M01Rik",0,0
"Trpm3",0,0.00552192042644317
"Trpc4",0.0165792784719153,0
"Gm14296",0,0
"Mtarc2",96.2556603090051,95.4709946593933
"Itih5",4.83345358413522,2.69855443290266
"Adcy4",0.093783295333486,0.135889299559524
"Mical1",106.89559179413,141.212478519912
"Zc3hav1l",0.506355204232496,0.542933662143449
"Lrch4",0,0
"Gbp5",1.20543043952309,3.33448320964829
"Wnk2",0.0190524305091624,0.0110425696925672
"Sec22a",14.5541478478268,16.5103456540479
"Ahsa2",11.3365858151472,9.60411155056964
"Tfeb",16.4239364386065,15.983984869236
"Tgm1",0.550657073398546,0.382985411133827
"Dynlt1f",0.881358479091192,0.729750346011843
"D7Ertd443e",0,0
"Tlcd2",5.57957919989673,7.20881282817804
"Bend5",6.24632136843784,11.8162440722854
"Cbwd1",17.4087865190214,16.1725159725405
"Lrch2",0,0
"Zdhhc6",52.6995526915937,63.5138454543852
"Cbx3",24.7247696455818,22.7980331181482
"Fndc4",0.353238404318401,0.696091922028767
"Slc25a28",15.7979030179921,14.4375519921592
"Gbp4",43.3896955045109,63.9585636593491
"Cdkl3",2.55208775413183,2.82857050535666
"Mir6410",0,0
"Etfrf1",13.4015713386287,11.504144273082
"Gm10549",0,0
"Atn1",4.0478180160003,3.66641447728753
"Zfp111",0,0
"Sema3b",0,0
"Rbm43",24.977932141661,27.5164197250196
"S100a3",3.80314862312435,3.67376870034554
"Kif18b",12.8512070480435,20.9648349404971
"Hsh2d",8.44528144202055,11.4342248501204
"Sgsm2",2.13038478541511,2.13630748892821
"Sem1",965.858114246888,860.705110751831
"Shd",0,0.0624595348235831
"Lcp1",1067.43683994938,1358.52590335783
"H2-Q7",0,0
"Gjb5",0,0
"Rnps1",62.2351712194235,57.4623364001388
"Gpr83",0,0
"Cyp2d9",0,0
"Rab23",1.18049487863501,0.855251575565176
"Ext2",60.6314659801074,69.8038098078797
"Scin",75.5008724498983,65.4951057292433
"Clec11a",1.6501976314623,1.66763126105665
"Scg2",0.212838466907645,0.0704907020492458
"Map7d2",0.0401668323862176,0.582005857128267
"Tectb",0,0
"Spata3",0,0
"Ola1",56.4690224753437,57.421132347814
"Lrrc46",0.318812627626354,0.517384374748201
"Tmigd3",0.382427838883949,0.517185150884224
"Dpep2",0.651683134896074,0.802629612851083
"Slc25a51",13.9152047704133,14.1841845032228
"Ubald2",0.0558459906422412,0
"6720489N17Rik",3.00303911944127,2.92408527615311
"Zfp703",4.28217931635039,3.39628681458873
"Slc35g2",0,0
"Clasp2",3.28695169769883,5.65417801189128
"Pak6",6.25712170946364,4.18712752790158
"Smim19",17.812076801498,21.3049087994816
"Heph",0,0
"Rhox2a",0,0
"Cd209b",0,0
"Prame",0,0
"Mgam",0,0
"Sh3d19",0.347511377771345,0.727687843340826
"Dab2",0.250365733328699,0
"Arhgap44",0.0406302199959752,0
"Ppp1r32",0,0
"Tead3",0.0275603590182489,0
"Ctps2",24.3210506955579,34.0658200101078
"Gps1",80.4275298828241,78.0022186599789
"Cdh16",0,0
"Shmt2",248.506711509847,211.604341200085
"Ncor1",31.8979128837121,35.31380493503
"Dhrs3",0.257030304757147,1.30350333544869
"Rs1",0,0
"Rps7",503.644596831191,476.494626970978
"Klk5",0,0
"Gm4719",0,0
"D030068K23Rik",0,0
"Gm21828",0,0
"Gm15880",0.114790233192512,0.465717696548658
"4930547E08Rik",0,0
"Mpig6b",0,0
"Lgi1",0,0
"Cep131",1.68858422124693,3.35165754223811
"Masp1",0,0
"Ascl1",0,0
"Mas1",0,0
"Mapkapk2",201.257236237576,214.706892535191
"Ppp2r5c",56.2319674923458,68.1529168687005
"Mir450b",0,0
"Gm3448",0,0
"Tbc1d21",0,0
"Olfr125",0,0
"Olfr113",0,0
"Olfr122",0,0
"Commd4",254.819968908228,233.673854243289
"Them5",0,0
"Utp23",19.2935740588361,16.5761652816139
"Ppcs",28.732646322382,28.3301936540893
"Mrpl19",22.51174221185,23.6007099902998
"Hormad1",0,0
"Tctn2",0.423963634776883,1.29882922908667
"Tppp3",1.13153575570822,0.749514417882997
"Ooep",0,0
"U2surp",27.0779565449314,30.2720114838038
"Foxi1",0,0
"Plekhj1",165.527516263603,179.540825129458
"Mir344-2",0,0
"Mir465b-2",0,0
"Mir465b-1",0,0
"Cux1",12.6099288140727,15.7400952119135
"Gm45927",0,0
"Mpv17",39.8966100767878,39.413449499632
"Ankrd23",0.804890671049232,0.446222537158249
"Hsf3",0,0
"Radil",0,0
"Gm10653",0.201535125320945,0.233614883495999
"Tubb2a-ps2",0,0
"Nanog",0,0
"Nit1",28.8528676456571,29.6052740082576
"Rnf25",30.7775976825495,28.4116134713944
"Tmem33",23.9089557376378,23.2653769588466
"Slc6a18",0,0
"Cd300lg",0,0.0351163416870511
"Osgin1",66.0099609391291,62.5829366575665
"1110017D15Rik",0.128315904080312,0
"Krtap21-1",0,0
"Olfr1215",0,0
"Snora65",4.90971446544585,1.62606517778006
"Olfr282",0,0
"Olfr92",0,0
"Olfr1241",0,0
"Olfr1231",0,0
"Olfr693",0,0
"Olfr694",0,0
"Nfix",0.413560315461843,1.22843587290755
"Evi2b",0,0
"Stk35",1.4032285812755,1.67306431661788
"Pex26",0.335831299903613,1.3408806177456
"Stard7",47.0399389098947,55.5679600109691
"Stat5b",36.2208501454364,42.951303468244
"Ubac1",34.6648204349139,37.9024009859534
"Stat5a",29.5346475591308,37.1372305118801
"Eva1c",0,0.0326763778913568
"Dab1",0,0
"Gpx6",0,0
"Clba1",7.69292373235543,4.80941679736097
"Ifi27l2b",0,0
"Mical3",0.191544217853837,0.193072741978313
"Gm10516",0.0316859717196789,0.11018894964283
"Cilk1",1.30195549666133,1.95226384961067
"Slc38a10",78.4826104730347,96.1328050863595
"Zfp451",5.03215184459908,6.38471375902561
"Bloc1s4",75.6661004665933,79.8502588411705
"Abhd17c",24.7033916139604,24.563174917431
"Acad10",1.71424519742754,2.46402088662778
"Snx10",18.3919462515114,20.9258368790768
"Sh2d4a",0,0
"Metrn",106.688131355521,100.161081534028
"Rab43",12.174631907116,12.2059828003859
"Abcb8",37.1592383448904,41.7362259797487
"D14Ertd670e",0,0
"Optn",12.3560189913821,16.823054812111
"Sidt2",100.164483357936,129.940850994985
"Pum1",15.8741839933746,18.5255605924826
"Oxr1",9.42763509935087,15.9020744257089
"Gm11545",0,0
"Cyp3a59",0,0
"Zfat",2.61183748804476,2.51224886352188
"4933402J10Rik",0,0
"Mecp2",2.83743540521944,2.68033567755109
"Efcab12",0.389323832842657,0.413687299247064
"Klrb1",0,0.952451534638321
"Gnb1l",5.49932303268843,5.22675634792542
"Ap1b1",44.7795107831759,52.9210303313874
"Gm14308",0,0
"Tbc1d4",0.872378116131019,4.34833481285892
"B4galnt1",137.545363924727,135.637270150185
"Nat8f7",0,0
"Oxtr",0,0
"Prickle2",0,0
"Gm2381",0,0
"Gpr161",0,0
"Gm4297",0,0
"Gm2030",0,0
"Gm5934",0,0
"Gm10488",0,0
"Carmil1",0.111713518496454,0.351488442786627
"Mir3059",0,0
"Myo1b",0,0.0759452566705115
"Rngtt",16.5846068135171,22.9632322014863
"Larp4b",16.3674087792349,20.7262396314176
"Sh2b3",1.59574836952563,3.09678054113183
"Gm7827",0,0
"Ap4s1",24.6462241066525,18.0214737382696
"Ntng2",1.80669326483142,1.1468661363033
"Stk26",20.6599000196996,23.775775689749
"LOC666331",0,0
"Mir297a-4",0,0
"Mir6974",0.997153712431342,0
"Ubap2l",57.5997135521724,74.8825837375135
"Tsen34",13.332763468041,16.6214504342685
"Sct",0.154409996514555,0
"Nup98",9.88118526963824,13.8641886468894
"Nbr1",12.9313333375618,17.3073144209694
"Fen1",104.179717109303,109.495484801489
"Xpo6",41.1817028698915,50.3104136964207
"Bak1",8.5095707817176,6.544450161881
"Mybl2",14.442298150498,19.8250815232585
"Vamp2",24.744986835155,24.7381320623268
"Vamp1",1.20708080978531,0.760445826640961
"Ahi1",12.4779281989053,12.6184445382108
"Arpc4",346.652957881856,352.912708593264
"Ackr2",0.164868044087254,0.191111245994071
"Agxt",0,0
"Vps8",17.1184327866492,18.0705498755403
"H2-Ob",0.960927528871103,1.9403159761825
"Mapk10",0,0
"Pccb",11.8797935566463,10.0680653115107
"Bpgm",23.5726136711655,19.8616618641015
"2310057M21Rik",4.27228141072223,4.21128824396053
"Ubr7",20.0855686504033,30.0784498638208
"Grifin",1.53550571673101,1.77992292187428
"Lbh",14.8640256618718,14.9785619260894
"Hspa13",12.1927862856992,15.862830496623
"Tspyl4",2.69512750839456,3.88671271468352
"Atp12a",0,0
"Cutc",12.8448340219845,15.6229060314694
"Sprtn",3.90132193213879,3.46711405695461
"Prkd2",63.9728383323799,86.515150523506
"Proz",0.418221118219209,1.42886152855993
"Ube2d2a",38.298654085155,42.1539224440293
"Tdo2",0,0
"Sult1b1",0,0
"Polr3k",53.3530149134482,53.9301411478866
"Tsc22d4",120.066100773253,124.734307457855
"Asb3",14.0634230872022,15.9152704919776
"Mmp10",1.19324910801328,2.32375404298673
"Gm14819",0,0
"Wdr72",0,0
"Eefsec",24.2205249627967,27.6103317924738
"Ccdc57",0.927735341890399,0.226401995254333
"Arhgap4",33.4444334275452,43.0434778014589
"Mtf2",21.0331010496519,21.4269090381301
"Cxxc5",3.95696553542964,3.27630247752793
"Nmnat3",6.12708441983491,5.50341129161841
"St3gal6",28.8950776520005,34.5540298501613
"Rock1",41.8567640527568,43.5573635006735
"Atpif1",254.508270311408,233.249288999135
"Hyal1",0.353785768129528,0.410100328032161
"Kitl",0,0
"Krba1",0.321155874969328,0.47082028715225
"Gm4303",0,0
"Pik3cd",195.177892974034,278.61742174403
"Gm16405",0,0
"Nfe2l1",25.9298017272311,28.9955251392126
"Btbd6",15.6217579695869,18.7028497640661
"Gm16381",0,0
"Lpp",1.66086311329759,1.70932020282394
"Gucy2d",0,0
"Wac",27.3435622525792,32.358841064854
"Setdb1",7.51267589908841,12.743675184057
"Chn2",0.184283479264278,0.118676206691024
"Rnpep",170.563120843547,151.47422540705
"Pcdh15",0,0
"Kcnt1",0,0
"2810459M11Rik",0.198772160028343,0.0576030294140039
"Gm10548",0.629621590960832,0.218952861519263
"Yars2",40.2606309248587,35.9086831887083
"Nudt12os",0,0
"Fam49b",129.650611728239,166.304574114483
"Gm15093",0,0
"Cacna1g",0,0.0933361016553799
"Bcar1",7.04211299749088,11.1766565955496
"Crhr2",0,0
"Iapp",0,0
"Elavl4",0,0
"Gm19466",0.0358906149747621,0
"Gm4262",0,0.145067306687032
"4930556M19Rik",0.076104605178668,0
"1700026F02Rik",0,0
"Mir7006",0,0
"Kdm6a",5.45250706479096,7.80757866406039
"Mettl1",32.284397196847,23.7951815192618
"Aanat",0.455058463954922,0.131873327132678
"Dnajc2",99.0971065701834,110.02003292212
"Mid1",0.0775304525824838,0.179743036045009
"Bcl11a",0,0
"Tpx2",37.8267348162529,44.8369312251107
"1700001G11Rik",1.61437759684918,2.99415902696563
"Mad2l1bp",127.203732034333,125.051059607548
"Tars2",19.5348685603658,21.5469732169584
"Mrps34",165.346413948216,166.159310075628
"Pycard",135.290639756434,140.334375392141
"Ints12",15.1675391970379,17.7996910865136
"Mybphl",0,0
"Trnau1ap",104.736437281837,86.3440609401212
"Krt20",0.170033401400722,0
"Rreb1",2.78876559848017,2.48612975022943
"Ipcef1",2.87661403774775,4.28255034952138
"Gnpda1",39.4387299619367,50.6802096822451
"Ksr1",0.881524309254714,1.07128671307104
"Thbs3",0.0202653668295302,0.0234911472793887
"Sart1",38.691366009367,40.2709046965318
"Cuta",245.378472228144,221.681623557161
"Syt17",0.520199611136401,0.723604114310675
"Amdhd2",104.713408272019,98.8887703331836
"Dgkk",0,0
"Gprasp1",0.847220883712013,1.57776621210343
"Zfp7",6.30632347861984,5.31078923254119
"Fam178b",0.840977219979762,0.100845667998273
"Syce2",111.155404220715,105.161294581923
"Tekt4",0,0
"Ccl21d",0,0
"Vezt",2.38406832693389,2.63358791538496
"Stil",4.18844929816809,7.60935064515443
"Tbl2",12.1798782606025,14.9278736609805
"Rrm2",267.463612861716,311.445932351293
"St6galnac2",5.37374130516369,12.3166638822603
"St3gal1",3.66312622436742,4.95944256590907
"Zfp317",5.748540698207,6.28847423283618
"Pdia6",753.551290837497,683.903616165463
"Mrpl1",11.6398886197782,15.2107758846016
"Dcaf7",25.7548031479897,40.2341529786112
"Pdilt",0,0
"Fendrr",0,0
"Ccdc163",8.38209594218062,7.04652970973211
"2410004B18Rik",13.1724647231422,10.216903381511
"Disp3",0,0
"Ccdc34",24.8054709958114,22.9561361602972
"Rabggtb",18.8991974381634,17.2414989224046
"Mir17",0,0
"Pex11b",16.6486169832697,19.8913602423188
"Dand5",5.61611215894367,5.48216259937278
"Mir22hg",10.7321068019154,10.4847135783587
"Mir467a-4",0,0
"AU019990",0,0
"Mrps12",142.948354583073,115.844257233144
"Exoc1",8.40762893050466,10.3200644683734
"4933417G07Rik",0,0
"Gm10649",0,0
"Nkx6-2",0,0
"Lrrc75a",3.72417102172778,4.3628986699173
"Slc23a2",2.89929315909096,4.34608697910321
"Atg13",22.6435341439108,25.9942615982684
"Gm13289",0,0
"Setd2",3.98455458311188,5.5149899203271
"Nhsl1",0.140883705082286,0.0251244848733858
"Ctsj",0,0
"Cops7a",40.1460720972091,34.0120945398373
"Cops6",417.374454856626,394.274728810466
"Rpl21",216.898124759204,180.607129385048
"Derl3",1.9705656698048,1.21349953371533
"Kctd18",11.2350363215874,10.4608408180494
"D330050G23Rik",0,0
"Inppl1",3.97902683325968,5.89257175001263
"Trp63",0,0
"Mocs2",29.1359974365526,21.7878960904135
"Rnf34",33.6307185039152,34.9579048045982
"Ttc39a",0,0.0392544375978002
"Tmc7",0,0
"Nkd2",0.741906198392642,0.143333434495553
"Matn2",0.0926028063013163,0.0536715219519013
"Tmub1",32.1650060012228,35.5406109425246
"Folh1",0,0
"Stk32b",0,0
"Sdf2l1",679.364964087305,630.176569917973
"Ulk2",11.6891528343728,17.5437690959629
"Rhbg",0,0
"Gm14204",0,0
"Gm19277",0,0
"Mir6404",0,0
"Ralgps2",2.33219057682491,3.24141606096379
"Vmn2r95",0,0
"Tiam1",0.4776056829868,0.381389229310045
"Ypel1",1.01905459263782,1.30896894011646
"Klhl22",11.2859670179729,11.8364874304639
"Ndrg2",30.8445532267234,37.6018873724811
"Man2c1",20.2476999093013,23.3813128559092
"Gm14430",0,0
"Setd6",28.5614165323262,24.2139777490239
"Sis",0,0
"Porcn",0,0.0694949985432985
"Gm12250",20.644993701271,30.783905269794
"Satb2",0,0
"Mark3",34.7535078070288,43.6285429119923
"Itgb3",17.6440474162276,19.240692666859
"Zkscan3",29.5812048664778,26.6944658470611
"Ripk4",0.0923960459188405,0.34808595907265
"Pde1a",0,0
"Enpp4",4.03637749216711,5.72326794339048
"Gimap8",9.86454522597957,8.76405183115945
"Igsf1",0,0
"Fbf1",2.43082366540955,2.54939729271531
"Atraid",151.122701511518,143.659760392421
"Mir496b",0,0
"Dock9",1.23223111231265,2.03944305299119
"Wdr76",1.81914361991827,1.58574951221527
"Crtac1",0.117437045947927,0.340325808758509
"Gm38402",0,0
"Paqr7",11.1022148744828,16.1153636096644
"Phf23",31.4961068121462,32.6686724190516
"Ms4a8a",0,0
"Olfr1053",0,0
"Tpm1",17.9965109935878,17.6719910568375
"Gramd4",15.521694239245,13.5266537264713
"Polk",9.70138464760455,9.88914621688453
"Syne1",0.758234065943978,1.45160847708996
"Dbi",698.659429383757,643.363055118338
"Daxx",32.9442377532292,43.228778673725
"Cyp1a1",0,0
"Cyp11b2",0,0
"Cyp46a1",0,0
"Oog3",0,0
"Eif4ebp3",3.02005025328902,5.33451095681799
"Mprip",10.2687419313715,10.5914076949795
"Mir6411",0,0
"Grin3a",0,0
"Epc1",4.28855422699724,5.07433024947319
"Dnm1l",29.4809545944895,30.6012518866628
"Exoc3l4",0,0
"Ccdc121",0,0
"Defb21",0,0
"Klk1",0,0
"Rfc1",22.4126289753491,29.7380914240801
"Rbp4",0.255246748286203,1.62731889033039
"Rbp1",0,0
"Gm1553",0,0
"Esp16",0,0
"Zfp850",0.771247975258155,0.659517727926377
"Tnip1",47.4215432785363,51.0997248521398
"Smarcd1",21.0256169564139,24.8896789121539
"Kis2",0.122250750563961,0.283420518431384
"Lpcat1",7.79328339236676,9.53567241782421
"Dnm1",0.220382798220725,0.348358189865736
"Secisbp2l",9.66966497885219,9.42813647036016
"Rragd",2.09608903940863,3.42372203778941
"Lrp8",5.76453888643326,4.31749715444165
"Hsf4",5.14617777316963,3.50257964135625
"Ampd3",0.0839900123115501,0.0584155746837976
"Mgst2",168.41462410541,251.956368302569
"Sh3bp1",103.199660239097,117.948237873583
"Usf1",41.0964867964807,33.1292757082786
"Wdr44",5.96263551883012,6.77397425066107
"Adamts10",14.4101846919059,11.912557217652
"Col26a1",0.176280634998512,0.102170229487778
